web_scraper_order,web_scraper_start_url,rent_raw,rooms_raw,area_raw,address_raw,description_raw,text_raw,walkingtime_raw,nearest_statioon_raw,rooms,rent,area
1763742831-1332,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,CHF 3’320.– / Monat,4.5 Zimmer,103m²,"Dübendorfstrasse 311, 8051 Zürich",Erstvermietung 4.5-Zimmer-Wohnung im 1. Obergeschoss,"An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php",,,4.5,3320.0,103.0
1763742831-1333,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,CHF 2’400.– / Monat,2.5 Zimmer,58m²,"Kirchenfeld 59, 8052 Zürich",,,,,2.5,2400.0,58.0
1763742831-1334,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,CHF 5’200.– / Monat,4.5 Zimmer,124m²,"Dübendorfstrasse 311, 8051 Zürich",Erstvermietung 4.5-Zimmer-Attika-Wohnung mit 2 Terrassen,"An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php",,,4.5,5200.0,124.0
1763742831-1335,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,CHF 2’260.– / Monat,2.5 Zimmer,51m²,"Dübendorfstrasse 311, 8051 Zürich",Erstvermietung 2.5-Zimmer-Wohnung im 3. Obergeschoss,"An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php",,,2.5,2260.0,51.0
1763742831-1336,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,CHF 2’440.– / Monat,2.5 Zimmer,62m²,"Bergellerstrasse 32, 8049 Zürich",Urban Living trifft Naturidylle: wohnen am Hönggerberg,,,,2.5,2440.0,62.0
1763742831-1337,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,CHF 2’850.– / Monat,3.5 Zimmer,84m²,"Dübendorfstrasse 311, 8051 Zürich",Erstvermietung 3.5-Zimmer-Wohnung im Erdgeschoss mit Loggia,"An zentraler und naturnaher Lage entsteht das Mehrfamilienhaus mit insgesamt 16 modernen Mietwohnungen und einem Katzenheim. Das Gebäude überzeugt durch eine klare Architektur, funktionale Grundrisse und eine hochwertige, zeitgemässe Ausstattung. Helle Räume, sorgfältig ausgewählte Materialien und praktische Wohnlayouts sorgen für ein angenehmes Wohngefühl.Die Umgebung ist gepflegt und bietet eine angenehme, städtische Wohnatmosphäre. Einkaufsmöglichkeiten, Schulen sowie der öffentliche Verkehr befinden sich in unmittelbarer Nähe.Ein Einstellplatz in der Tiefgarage kann für CHF 170.00/mtl. dazu gemietet werden.Besichtigungstermine sowie weitere Informationen zum Projekt finden Sie auf der Webseite: https://hestaimmobilien.ch/projekte/Zuerich-Erstvermietung-Mehrfamilienhaus-16-Mietwohnungen-und-Katzenheim.php",,,3.5,2850.0,84.0
1763742831-1338,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,CHF 2’850.– / Monat,3.5 Zimmer,75m²,"Florastrasse 55, 8008 Zürich",3.5 Zimmer-Wohnung im Trendquartier Seefeld,"Erstbezug nach Wohnungssanierung.Wir vermieten per 01. Dezember 2025 oder nach Vereinbarung diese helle,ruhige 3.5-Zimmer Wohnung an zentraler Lage im Zürcher Seefeld. Eserwartet Sie ein lichtdurchflutetes Wohnzimmer mit Balkon, eine neueKüche mit Geschirrspüler und Mikrowelle, ein separates WC und ein Badmit begehbarer Dusche. Der Wohnbereich verfügt über Parkettboden und Einbauschränke im Eingangsbereich und im Wohnzimmer.Es steht Ihnen ein Kellerabteil, eine Gemeinschaftswaschküche und einAufzug zur Verfügung.Die öffentlichen Verkehrsmittel sowie diverse Einkaufsmöglichkeiten/Restaurants befinden sich in unmittelbarer Nähe. Den See, das Zürcher$ellevue oder Opernhaus erreichen Sie in wenigen Schritten.Gerne zeigen wir Ihnen bei einer Besichtigung die weiteren Vorzüge dieses Mietobjektes.Wir freuen uns auf Ihre Kontaktaufnahme über das Kontaktformular.",,,3.5,2850.0,75.0
1763742831-1339,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,3 min.,Station: Helvetiaplatz,,,
1763742831-1340,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,-,,,,
1763742831-1341,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,1 min.,Station: Berninaplatz,,,
1763742831-1342,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,-,,,,
1763742831-1343,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,4 min.,Station: Oerlikerhus,,,
1763742831-1344,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,13 min.,Station: Albisgütli,,,
1763742831-1345,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,13 min.,Station: Albisgütli,,,
1763742831-1346,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,13 min.,Station: Albisgütli,,,
1763742831-1347,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,2 min.,Station: Heuried,,,
1763742831-1348,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,2 min.,Station: Mattenhof,,,
1763742831-1349,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,4 min.,Station: Zypressenstrasse,,,
1763742831-1350,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,6 min.,Station: Oerlikerhus,,,
1763742831-1351,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,11 min.,Station: Waidfussweg,,,
1763742831-1352,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,2 min.,Station: Mattenhof,,,
1763742831-1353,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,6 min.,Station: Seebach,,,
1763742831-1354,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,2 min.,Station: Mattenhof,,,
1763742831-1355,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,2 min.,Station: Mattenhof,,,
1763742831-1356,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,9 min.,Station: Wartau,,,
1763742831-1357,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,2 min.,Station: Mattenhof,,,
1763742831-1358,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=17&o=dateCreated-desc,,,,,,,5 min.,Station: Feldeggstrasse,,,
1763742834-1359,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 3’000.– / Monat,3 Zimmer,89m²,"Bauherrenstrasse 32, 8049 Zürich",,,,,3.0,3000.0,89.0
1763742834-1360,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 1’000.– / Monat,,,"Thalwil, 8008 Zürich",,,,,,1000.0,
1763742834-1361,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 1’800.– / Monat,22m² Wohnfläche,,8003 Zürich,,,,,,1800.0,
1763742834-1362,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 4’150.– / Monat,4.5 Zimmer,108m²,"Spiserstrasse 12, 8047 Zürich",,,,,4.5,4150.0,108.0
1763742834-1363,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’090.– / Monat,1.5 Zimmer,29m²,"Uetlibergstrasse 78, 8045 Zürich",,,,,1.5,2090.0,29.0
1763742834-1364,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 1’980.– / Monat,3 Zimmer,68m²,"Bühlwiesenstrasse 1, 8052 Seebach","Attraktive 3-Zimmer-Wohnung in Zürich-Seebach, in Gehdistanz zum Bahnhof Oerlikon",,,,3.0,1980.0,68.0
1763742834-1365,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’730.– / Monat,2.5 Zimmer,66m²,"Birmensdorferstrasse 481, 8055 Zürich",,,,,2.5,2730.0,66.0
1763742834-1366,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’225.– / Monat,2.5 Zimmer,55m²,"Albisriederstr. 170, 8003 Zürich",Charmante 2.5-Zimmerwohnung an der Albisriederstrasse 172 Zürich zu vermieten,,,,2.5,2225.0,55.0
1763742834-1367,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 3’165.– / Monat,2.5 Zimmer,74m²,"Widmerstrasse 73b, 8038 Zürich",Modernes Wohnen in einer grossen 2.5 Attikawohnung in Wollishofen!,"*Bei den Visualisierungen handelt es sich um Beispielbilder von einem vergleichbaren Mietobjekt in der Liegenschaft.Wir vermieten per 16.02.2026 eine 2.5 Zimmer-Attikawohnung im 4. OG mit grosser Terrasse.Unsere Liegenschaft ist an zentraler Lage an der Widmerstrasse 73a-e in Zürich Wollishofen angesiedelt.Was bietet die Wohnung? Dank Qualitätsmaterialien versprechen unsere vielseitigen Mietwohnungen Entspannung und Geborgenheit zugleich.- Parkettböden im Ess-, Schlaf- und Wohnzimmer- Plattenböden Badezimmer (Dusche)- Entrée mit Garderobe- 1 grosse Terrasse- Einbauherd mit Glaskeramikkochfeld- Kombisteamer- Dunstabzugshaube- Backofen- Kühlschrank mit Gefrierfach- Geschirrspüler- 2 Reduit (einer mit Waschturm)Das Kellerabteil sowie die gemeinschaftliche Waschküche befinden sich im Untergeschoss der Liegenschaft.Das Quartier Wollishofen:Wollishofen ist am linken Seeufer zwischen Sihl und Zürichsee gelegen und besticht durch eine gute Infrastruktur und ein hervorragendes Freizeitangebot. Als offenes und lebendiges Wohnquartier im Zürcher Kreis 2 ist Wollishofen bei Jung und Alt beliebt. Ausgedehnte Spaziergänge am See bieten sich genauso an wie ein erfrischender Schwumm im Strandbad, Ausflüge auf den Entlisberg oder Film- und Theatervorstellungen, Ausstellungen und Diskussionsrunden in der Roten Fabrik.Das ehemalige Bauerndorf bildet die südliche Grenze der Stadt Zürich und ist sowohl mit dem ÖV als auch dem Individualverkehr gut und bequem erreichbar.Lassen Sie das Quartierleben von Wollishofen auf sich einwirken!Bei Interesse bitten wir Sie das Kontaktformular im Inserat auszufüllen.",,,2.5,3165.0,74.0
1763742834-1368,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’505.– / Monat,2.5 Zimmer,54m²,"Letzistrasse 13A, 8006 Zürich",,,,,2.5,2505.0,54.0
1763742834-1369,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’950.– / Monat,3.5 Zimmer,73m²,"Bienenstrasse 5, 8004 Zürich",,,,,3.5,2950.0,73.0
1763742834-1370,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’405.– / Monat,4.5 Zimmer,79m²,"Ferdinand Hodler-Str. 26, 8049 Zürich",in der Nähe zur ETH Hönggerberg,,,,4.5,2405.0,79.0
1763742834-1371,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 4’400.– / Monat,4.5 Zimmer,100m²,"Hürstringstrasse 23, 8046 Zürich",Charmantes Doppeleinfamilienhaus mit privatem Garten,"Ideal für Familien und Tierliebhaber: Dieses charmante Doppeleinfamilienhaus mit eigenem Eingang und grosszügigem, privatem Garten ist die perfekte Wahl für alle, die zwischen Natur und Stadt leben möchten. Nur wenige Schritte von Oerlikon entfernt und mit den öffentlichen Verkehrsmitteln in wenigen Minuten am Zürich Hauptbahnhof, grenzt die Liegenschaft an den Hürstholz-Wald und bietet direkten Zugang zu den Spazierwegen – Ruhe, Grün und Privatsphäre, ohne auf Schulen, Supermärkte und Quartierdienste zu verzichten. Abgerundet wird das Angebot durch einen eigenen Parkplatz auf dem Grundstück.Die Innenräume sind gut aufgeteilt und lichtdurchflutet. Im Erdgeschoss befinden sich ein grosszügiges Wohnzimmer mit Cheminée, ein einladender Essbereich, die separate Küche sowie ein Gäste-WC. Im Obergeschoss liegen zwei geräumige Schlafzimmer, ein ebenso weites Vorzimmer sowie ein Badezimmer mit Dusche. Das tageslichthelle Untergeschoss bietet wertvolle Zusatzflächen: Keller, Waschküche, Hobbyraum und Technikraum – luftige, funktionale Räume für Organisation und Freizeit.Die Lage ist hervorragend und bestens angebunden: Die Buslinie 80 (Bahnhof Oerlikon/ETH/Triemli) liegt ca. 200 m entfernt, die Buslinie 64 zum Bahnhof Oerlikon ca. 500 m, die Buslinie 32 Richtung Holzerhurd/Limmatplatz/Helvetiaplatz/Zehntenhausplatz ca. 600 m und die Buslinie 62 Richtung Waidhof/Sternen Oerlikon/Hallenstadion/Schwandenholz ca. 500 m. Zahlreiche Nachtbusse sind ebenfalls verfügbar. Mehrere Schulen (Primar-, Sekundar- und Gymnasialstufe) befinden sich im Quartier
1763742834-1372,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc""",CHF 3’200.– / Monat,3 Zimmer,4.5,4400.0,100.0
1763742834-1373,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’165.– / Monat,2.5 Zimmer,57m²,"Limmattalstrasse 404/406, 8049 Zürich",,,,,2.5,2165.0,57.0
1763742834-1374,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 3’265.– / Monat,3.5 Zimmer,98m²,"Limmattalstrasse 404/406, 8049 Zürich",,,,,3.5,3265.0,98.0
1763742834-1375,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 3’795.– / Monat,4.5 Zimmer,112m²,"Limmattalstrasse 404/406, 8049 Zürich",,,,,4.5,3795.0,112.0
1763742834-1376,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 3’500.– / Monat,4 Zimmer,102m²,"Jungstrasse 8, 8050 Zürich",Grosse 4-Zimmerwohnung zu vermieten in Zürich-Oerlikon,"Per sofort oder nach Vereinbarung vermieten wir diese attraktive Wohnung im beliebten Zürich-Oerlikon.Die Wohnung besticht durch einen grosszügigen Grundriss und wurde mit hochwertigen Materialien und Geräten ausgestattet. Die hervorragende Lage, nur 2 Gehminuten vom Bahnhof Oerlikon entfernt, sowie die Nähe zu verschiedenen Naherholungsgebieten machen diese Wohnung besonders begehrt.Die Wohnung bietet Ihnen: • Helle und grosszügige Zimmer • Alle Wohn- und Schlafräume mit Laminatboden • Nasszellen mit Keramikboden- und Wandplatten • Einbau-Geschirrspüler • Granitabdeckung in der Küche • Waschmaschine und Wäschetrockner in der Wohnung • Grosszügiger Balkon Ein zusätzlicher Kellerabteil im Untergeschoss steht Ihnen ebenfalls zur Verfügung.Ein Einstellplatz für monatlich CHF 180.00 kann direkt beim Nachbarsgebäude gemietet werden.Haben wir Ihr Interesse geweckt? Dann füllen Sie bitte das Kontaktformular aus. Anschliessend senden wir Ihnen gerne den Besichtigungstermin zu.",,,4.0,3500.0,102.0
1763742834-1377,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 1’575.– / Monat,1 Zimmer,29m²,"Zürichbergstrasse 46, 8044 Zürich",1-Zimmerwohnung befristet bis Dezember 2026,"Wir vermieten per sofort und befristet bis Dezember 2026 gemütliche 1-Zimmerwohnung. Die Liegenschaft befindet sich inmitten einer schönen Parkanlage und ist an bevorzugter sowie zentraler Lage zwischen der Kirche Fluntern und der Universität/ETH. Die Wohnung bietet folgende Vorzüge: - offene Küchenzeile zum Wohnbereich- Wohnbereich mit schönem Eichen-Parkett- Begehbarer Kleiderschrank- Bad mit Dusche- Waschküche zur Mitbenutzung Es besteht die Möglichkeit einen Abstellplätze in der Garage für mtl. CHF 200.00 anzumieten. Die Umgebung ermöglich Ihnen viele Freizeitaktivitäten und dient auch als Ort der Erholung. Einkaufsmöglichkeiten, Restaurants, Schulen und die öffentlichen Verkehrsmittel erreichen Sie in kurzer Gehdistanz. Bei Interesse melden Sie sich bei Paul Drechsler T 044 545 23 50 oder pd@precis.ch für einen Besichtigungstermin.",,,1.0,1575.0,29.0
1763742834-1378,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,CHF 2’893.– / Monat,2.5 Zimmer,,"Schoffelgasse 7, 8001 Zürich",Stilvolle Dachwohnung mit Blick auf das Grossmünster,"Wir vermieten per 1. Februar 2026 eine stilvolle, lichtdurchflutete 2.5 Zimmer-Wohnung mit Lukarnen an der Schoffelgasse 7 in 8001 Zürich.Im Gebäude befinden sich verschiedene Gewerbe- und Büroräume. Im Dachgeschoss wurden im Jahr 2019 zwei Wohnungen erstellt.Die Wohnung verfügt über folgende Highlights:- Offene, modern ausgestattete Küche mit hellgrauen Arbeitsflächen- Mittels grauer Farbe hervorgehobene Holzbalken- Atemberaubender Blick auf das Grossmünster- Badezimmer: Dusche mit Glastrennwand, Spiegelschrank und WC- Garderobe Eingangsbereich- Eigenes Kellerabteil im UG- Lift vorhandenDas Niederdorf bietet alles, was das Herz begehrt. Gastronomisch können Sie sich von zahlreichen Restaurants verwöhnen lassen. Zudem finden Sie diverse Einkaufsmöglichkeiten und Cafés in unmittelbarer Nähe.Interessiert? Wir freuen uns auf Ihre Kontaktaufnahme.",,,2.5,2893.0,
1763742834-1379,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,,,,,,,7 min.,Station: Zwielplatz,,,
1763742834-1380,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,,,,,,,-,,,,
1763742834-1381,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,,,,,,,-,,,,
1763742834-1382,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,,,,,,,3 min.,Station: Siemens,,,
1763742834-1383,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,,,,,,,2 min.,Station: Zürich Binz,,,
1763742834-1384,https://www.homegate.ch/mieten/immobilien/ort-zuerich/trefferliste?ep=16&o=dateCreated-desc,,,,,,,13 min.,Station: Zürich Seebach,,,
